track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,TFIDF_correlation,query_artist,query_songs
TRIUYFJ128F421FBCA,SOJTWQJ12AF729CEF8,ARHKLFI1187B9ADBC2,Immortal Technique,Crossing the Boundary,Revolutionary Vol. 2,2003,287.13751,0.791229365419,0.475612577311,hip hop,Hip-Hop; underground hip-hop; political; rap; hip hop,664,264,70.221079,0,0.3871145546083724,The Game,Black Opera
TROXPNE128F9337718,SOTIWWD12AB01843D2,ARUSOMY1187FB4D3B4,Anti-Flag,Captain Anarchy,A New Kind of Army,1999,152.86812,0.844039532227,0.524378987515,punk,punk rock; punk; political punk; political; rock,189,90,25.455844,0,0.258545789839083,David Bowie,Baal's Hymn
TRFRXGD128F42717FF,SOHCAKG12A8BED7973,ARH861H1187B9B799E,Johnny Cash,A Thing Called Love,16 Biggest Hits Volume Ii,1972,155.01016,0.817256939293,0.746403980181,country,country; folk; Love; Johnny Cash; classic country,243,111,26.683328,0,0.25853065656656843,David Bowie,Baal's Hymn
TRXGJGX128F427E6CB,SOKDNIH12A8C136E6D,ARWENA51187B9A6A3E,Charlotte Church,Joy To The World,Dream a Dream - UK/International Version,2000,134.47791,0.626299518718,0.434880620474,classical,christmas; female vocalist; Classical; holiday; female vocalists,96,62,12.569805,0,0.2574349284360425,David Bowie,Baal's Hymn
TRWYIWJ128F42BC158,SOADHZE12A8C13FB39,ARNJ9LU1187B9A56A6,Il Divo,Musica,Siempre,2006,237.11302,0.769757193856,0.579216383633,classical,Il Divo; classic; amazing vocals; cenas; wanted,93,52,12.961481,0,0.9484833645809869,Il Divo,Adagio
TRQXNGQ128F4266139,SOWFORM12A8C132376,ARINP8U1187FB55671,Amici Forever,Adagio,Defined,2005,197.98159,0.529339953034,0.36198242117,classical,Classical,93,53,12.922848,0,0.947491437480297,Il Divo,Adagio
TRWAWSC12903CF3CBC,SOJDYAO12AC960A0C4,ARRZZGC1187B993590,Gianmaria Testa,Il meglio di te,Altre Latitudini,2003,174.07955,0.525042733814,0.407038551479,jazz,77davez-all-tracks; jazz; italiana; italian; blues,99,34,23.10844,0,0.8139596266968582,Il Divo,Adagio
TRTLEVO128F425EA4F,SOGBKDN12A8AE469FE,ARK36B71187FB589D2,Paul Potts,O Holy Night,One Chance - Christmas Edition,2007,265.35138,0.690856950177,0.384766646253,classical,christmas; opera; weihnacht; paul potts etc; fmera xmas,226,116,24.454039,0,0.5023030535901081,Il Divo,Adeste Fideles
TRKTFBP128F92DD391,SOAPBQG12A8AE49981,ARNJ9LU1187B9A56A6,Il Divo,O Holy Night,Christmas Hits,2005,239.67302,0.769757193856,0.579216383633,classical,christmas; Il Divo; contemporary classical; Classical; pop opera,143,72,22.825424,0,0.42730324801244546,Il Divo,Adeste Fideles
TRMCVSI12903CB6233,SOUYTNH12AB018E30D,ARCHADY11C8A4220A1,School Food Punishment,Flow,Riff-Rain,2008,293.92934,0.634730067941,0.387546248435,pop,japanese; j-pop; rock; JPop; female vocals,73,13,26.832816,0,0.40215329616118406,Il Divo,Adeste Fideles
TRAWUCS128F92FAA8E,SOLNPSC12AB017B9C6,ARMEW4Q1187FB57238,Gilberto Santa Rosa,Amor Mio No Te Vayas,Perdoname...¡Exitos!,1991,342.12526,0.646581908134,0.410093448379,latin,salsa; latin; great; tropical; almetlatino,300,101,49.396356,0,0.66773007370017,Il Divo,All By Myself (Solo Otra Vez)
TRXNMKN128F4272DAE,SOGEFKO12AF72AA17F,AR2P8X31187B9B5E04,Genitallica,Otra Vez,Sin Vaselina,2002,241.34485,0.593538504369,0.428574530973,latin,spanish; cool; Chido; locos; america latina,175,43,34.525353,0,0.5307496113204276,Il Divo,All By Myself (Solo Otra Vez)
TRIKCWM128F92E54E7,SOSUTTK12A8C140440,AR81DGA1187B9A0A43,Reik,Sin Conocerte,Secuencia,0,195.63057,0.648878031936,0.580683445284,pop,pop; latin pop; koli; empalagosingas,304,102,40.472213,0,0.512543547084835,Il Divo,All By Myself (Solo Otra Vez)
TRNLJWY128F1455FA9,SOMLXPG12A6D4F7CF7,ARLVU821187B998BC2,Hayley Westenra,Amazing Grace,Pure,2003,220.1073,0.740884859761,0.43930896966,classical,Classical; female vocalists; beautiful; New Zealand; female vocalist,146,80,16.763055,0,0.9296111674057823,Il Divo,Amazing Grace
TRRZREZ128E078F7E4,SOEBLVC12A6702081E,ARHTHC01187B9B6D2A,Michael McDonald,Peace,In The Spirit-A Christmas Album,0,200.14975,0.712675204333,0.563362693588,r&b/soul,soulful; christmas; piano; strings; vocals,134,84,18.493242,0,0.30836733313589637,Il Divo,Amazing Grace
TRUVUPZ128F92FC88C,SOEKBGW12A58A778E6,ARPJ3HN1187B98DB5E,Snog,Playstation Blues,Beyond The Valley Of The Proles,2003,289.04444,0.606502143695,0.421584947358,electronic,electrofolk,131,52,16.613248,0,0.28124842208339623,Il Divo,Amazing Grace
TRIJHLY12903D0CE4D,SOAEBYL12AC468B119,AR1ZHZ51187FB37FEC,Violadores del Verso,Cantando,Vivir Para Contarlo,2006,312.92036,0.658189532108,0.503436953654,hip hop,Hip-Hop; spanish hip-hop; rap; spanish; hip hop,671,209,83.660026,0,0.6082930674664307,Il Divo,Angelina
TRRUSZX128F1480C9F,SOMMYOR12A6D4FA27A,AR7PARM1187FB52B76,El sueño de Morfeo,Sonrisa especial,El sueño de Morfeo,2006,215.61424,0.54811484852,0.356559153165,latin,favourite; latin; Must be played loudly; spanish; female vocalists,199,47,27.730849,0,0.5940857173032589,Il Divo,Angelina
TRNRKRY128F147627E,SOKNONI12A6D4F7E2F,ARPXYOG12086C11B80,Nach Scratch,Abre tu puerta (y cruza el universo),En la brevedad de los dias,0,249.44281,0.663325814794,0.457770645878,hip hop,rap; hip hop; spanish hip-hop; 90s hip-hop spanish,361,154,48.877398,0,0.5633497176388469,Il Divo,Angelina
TRXNYOZ128F42BC146,SOBTJJR12A8C13FB29,ARNJ9LU1187B9A56A6,Il Divo,Come Primavera,Siempre,2006,229.09342,0.769757193856,0.579216383633,classical,opera; Il Divo; male vocalists; classic; pop,81,35,15.099669,0,0.802885989064934,Il Divo,Ave Maria
TRJQRGK128F42A8AF9,SOXUYDK12A8C13D7EB,ARR5C2M1187FB394A5,Frankie HI-NRG MC,Fili,La Morte Dei Miracoli & Diff. Coupling,1997,201.42975,0.49074075351,0.419658201591,rock,jecks; rock; funk; groovy; funky,130,54,24.289916,0,0.7682146198447859,Il Divo,Ave Maria
TRGNRZC128F146D620,SOLVICZ12A58A7A683,ARCUJ1T1187B997B07,Vittorio Grigolo,Roma Sogna,In The Hands Of Love,2006,246.90893,0.444128992615,0.395701272286,classical,contemporary classical; Classical; vittorio grigolo; crossover; opera,136,63,22.271057,0,0.763371650836546,Il Divo,Ave Maria
TRKDIWP128F92F19AA,SOZUFWK12AAF3B2720,AREMOC71187B996C2F,Lara Fabian,Caruso,En Toute Intimite,0,302.36689,0.631702561609,0.507257936661,classical,Classical; french; female vocalists; ballads; Love,167,61,24.474477,0,0.950571142565779,Il Divo,Caruso
TRZITCI128F426837D,SOVUIPG12A8C13688B,ARDWUDB1187B992CD0,Sergio Cammariere,La Canzone Dell' Impossibile,Sul Sentiero,2004,267.20608,0.537862839941,0.396413335671,jazz,jazz; ambient; piano; italian; singer,118,60,19.595918,0,0.7945753628813466,Il Divo,Caruso
TRTHGQX128F422894C,SOHKDXA12A6D4FDC49,AR3TZ691187FB3DBB1,Russell Watson,Nessun dorma!,Outside In,2000,187.50649,0.568200537034,0.380862139684,classical,opera; beautiful; Klassik; classicos; Russell Watson,49,31,7.549834,0,0.7902424760202247,Il Divo,Caruso
TRVFSWI128F42ACE94,SOJZKPG12A8C13F9E0,ARNJ9LU1187B9A56A6,Il Divo,Ave Maria,Ancora,2005,291.89179,0.769757193856,0.579216383633,classical,Classical; Il Divo; christmas; Ave Maria; vocal,73,28,10.908712,0,0.8028859890649394,Il Divo,Come Primavera
TRJYZZK128F92E49F5,SOANXBN12AB017FAE3,ARJR2SS1187B98966A,Raf,Passeggeri Distratti,Passeggeri Distratti,0,233.35138,0.580302122975,0.360642140099,latin,italian; raf; gospel brasil; passeggeri distratti; latinoboys,127,52,18.411953,0,0.7553772298611363,Il Divo,Come Primavera
TRLJSVR128F9316694,SOIICDQ12AB017EAD9,ARK36B71187FB589D2,Paul Potts,Tristesse,Passione,2009,203.85914,0.690856950177,0.384766646253,classical,Classical; opera,54,33,8.0,0,0.7542185447350506,Il Divo,Come Primavera
TRLJSTZ128F4241831,SOTEXNI12A8AE46AAE,ARGVJPK1187B9909EA,Josh Groban,Oceano (Revised Live Version),Live At The Greek,2004,236.45995,0.765357013064,0.755149913058,classical,Classical; live; favorit; male vocalist; vocal classical,130,56,21.794495,0,0.7435419439328944,Il Divo,Dentro Un Altro Si
TRTUKTS128F92D1044,SOTSRFU12A8C14262C,ARW9W76119B86685F8,Le Luci Della Centrale Elettrica,Per combattere l'acne,Canzoni da spiaggia deturpata,2008,196.20526,0.592005282138,0.406137732436,folk,77davez-all-tracks; italian; singer-songwriter; folk; post-enel,110,42,19.621417,0,0.7396457850513297,Il Divo,Dentro Un Altro Si
TROKOBT128F14A2088,SOZCUIF12A58A804BF,ARHJYDO1187B99F113,Caparezza,L'Età Dei Figuranti,Verità Supposte,2003,232.28036,0.682428529866,0.427115948361,hip hop,rap; italian; artist: CapaRezza; Ross tracks; alta classe,176,80,21.587033,0,0.7358990980674177,Il Divo,Dentro Un Altro Si
TRZYVQE128F42660F7,SOEGNRW12A58A7D9AB,ARINP8U1187FB55671,Amici Forever,Aranjuez Ma Pensee,Defined,2005,234.9971,0.529339953034,0.36198242117,classical,contemporary classical; Classical; vocal; classical crossover; tenor,82,38,14.525839,0,0.8931605198130813,Il Divo,En Aranjuez Con Tu Amor
TRABPNV128F1476532,SOBJHKK12A6D4F928A,ARUFGPW121318C597F,Loquillo Y Los Trogloditas,Hermanos de sangre (Rulot 05),Hermanos de sangre,0,314.98404,0.189208793454,0.0,rock,rock iberico,143,36,31.352831,0,0.5942496151841836,Il Divo,En Aranjuez Con Tu Amor
TRWMMJS128F4289073,SODGHNL12A8C139F74,AR1BQ6Y1187B98D586,Jorge Drexler,No te creas,Sus primeras grabaciones 1992-1994,1994,231.88853,0.641037028874,0.412069262788,folk,nice; folk; latin; singer-songwriter; 1994,78,40,13.416408,0,0.590806039766836,Il Divo,En Aranjuez Con Tu Amor
TRDFNLR12903CB0FE4,SOFDJSB12AB0183B5B,ARGN0KR1187B991A99,Camila,Alejate De Mi,Dejarte De Amar,2010,258.53342,0.773552650161,0.582389821119,latin,Online Song Contest; OSC27; spanish; latinoboys; latin,272,68,42.43819,0,0.7029116094570566,Il Divo,Enamorado
TRZVCFO128F9309204,SOTFGTY12AB01818F9,AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,Virgen De Riña,Ninja Mental - Unplugged MTV,1993,316.99546,0.587630679956,0.366157944895,hip hop,Hip Hop Rock,113,37,20.445048,0,0.6134230120451392,Il Divo,Enamorado
TRFCRKX128F421457B,SOMIPYU12A6D4FB8E6,ARYN2M61187B995BD6,Juanes,Volcan,Fijate Bien,0,212.16608,0.79321757945,0.549761225457,latin,Juanes; para que; demencial psycosis; ya lo vi; por las venas abiertas america latina,146,51,25.099801,0,0.5612399428694586,Il Divo,Enamorado
TRUVVCV128F425B46F,SORNOTZ12AAF3B5924,ARK36B71187FB589D2,Paul Potts,Ognuno Soffre,One Chance,2007,292.07465,0.690856950177,0.384766646253,classical,Classical; opera,113,42,16.0,0,0.8255298921070695,Il Divo,Esisti Dentro Me
TRHEJBV128F146D61D,SOUXHYP12A6D4F6BF3,ARCUJ1T1187B997B07,Vittorio Grigolo,Se Tu Non Sei Lei,In The Hands Of Love,2006,265.482,0.557394662738,0.395701272286,classical,contemporary classical; mood for love; italian; calm; vocalist,165,70,22.93469,0,0.7758893902556567,Il Divo,Esisti Dentro Me
TRVFSWI128F42ACE94,SOJZKPG12A8C13F9E0,ARNJ9LU1187B9A56A6,Il Divo,Ave Maria,Ancora,2005,291.89179,0.769757193856,0.579216383633,classical,Classical; Il Divo; christmas; Ave Maria; vocal,73,28,10.908712,0,0.7530123219241067,Il Divo,Esisti Dentro Me
TRUVUPZ128F92FC88C,SOEKBGW12A58A778E6,ARPJ3HN1187B98DB5E,Snog,Playstation Blues,Beyond The Valley Of The Proles,2003,289.04444,0.606502143695,0.421584947358,electronic,electrofolk,131,52,16.613248,0,0.370395081281638,Il Divo,Everytime I Look At You
TRFTQGY128F4262457,SOVQPUA12A8C1370F1,AR0O3AV1187FB4D030,Agnostic Front,Blinded,Something's Gotta Give,1998,162.82077,0.701441758982,0.504307725982,metal,hardcore; hardcore punk; nyhc; hardcore metal; Hardcore Oldschool,64,44,10.148892,0,0.29936230026162236,Il Divo,Everytime I Look At You
TRPMSPD128F42747B1,SOYSWYA12A8C134CA1,ARFM0TP1187B9A0745,Delta Goodrem,My Big Mistake,Innocent Eyes,2003,223.63383,0.742814725048,0.459946749674,pop,pop; female vocalists; piano; delta goodrem; australian,333,110,42.166337,0,0.29501463922919313,Il Divo,Everytime I Look At You
TRYVOZZ128F42738F6,SOGYWXC12A8C13687B,AR3K1PY1187FB366AC,Bluvertigo,Niente Per Scontato,Zero,1999,311.45751,0.607690995401,0.478080588266,electronic,77davez-all-tracks; electronic; bluvertigo; it electronic,150,44,30.016662,0,0.7035648263536837,Il Divo,Feelings
TRTFUTA128F426408A,SOAAGGH12A8C136617,ARV481W1187FB38CD9,Andrea Bocelli,Semplicemente (Canto Per Te),Andrea,2004,271.46404,0.699348921494,0.513416573888,classical,andrea bocelli; Classical; italian; pop; vocal,182,71,29.068884,0,0.6823031496546333,Il Divo,Feelings
TROKOBT128F14A2088,SOZCUIF12A58A804BF,ARHJYDO1187B99F113,Caparezza,L'Età Dei Figuranti,Verità Supposte,2003,232.28036,0.682428529866,0.427115948361,hip hop,rap; italian; artist: CapaRezza; Ross tracks; alta classe,176,80,21.587033,0,0.6761532304194444,Il Divo,Feelings
TRMAYJY128F4281A3C,SOJTASV12A8C13AFBA,ARK985C1187FB3D3B9,Grupo Niche,Buenaventura Y Caney,Virtual Hits,1981,324.25751,0.638088313045,0.459060537559,latin,salsa; tropical; latin; rumba; comprar,165,89,20.760539,0,0.7004885905311659,Il Divo,Hallelujah (Aleluya)
TRZVPJH128F931D774,SOXMTJO12AB0183607,ARBJ3VU1187B9B472D,Love Of Lesbian,El ectoplasta,1999,2009,225.95873,0.674219378776,0.453906852886,pop,pop,191,95,21.817424,0,0.6282803405602168,Il Divo,Hallelujah (Aleluya)
TRQOHNT128F92FA8FB,SOBHPQI12A58A79472,AR2B3K21187B9B9A2E,Jerry Rivera,Amores Como El Nuestro,Historia_ Vol. I,2001,301.47873,0.650177336245,0.40496324532,latin,salsa; jerry rivera -amores como el nuestro; latin; Latin -  Salsa; hip-hop sample,182,77,25.806976,0,0.6255609121426173,Il Divo,Hallelujah (Aleluya)
TRXCPFR128F9340824,SOREUST12AB0183EEA,AR6GJDZ1187B991E46,KALIMBA,Llorar duele mas,Aerosoul,2004,318.69342,0.697887822017,0.435144671678,latin,Que sentimental; latin pop; Romantica; amor; empalagosingas,142,58,23.706539,0,0.6386382104809548,Il Divo,Hasta Mi Final
TRRWMIT12903CC9D38,SOLUHNJ12AB01871BC,AR21GEK1187FB3832F,Joe Arroyo,Tal Para Cual,20 Exitos Originales,1996,273.99791,0.595154448305,0.382943665768,latin,salsa; latino; joe; joe arroyo; fiesta,199,56,29.46184,0,0.6324230627135433,Il Divo,Hasta Mi Final
TRRKRXC128F4242791,SOKTEFR12A8AE488A1,ARAIJG51187B9B97A4,Café Quijano,Vete De Mi,La Extraordinaria Paradoja Del Sonido Quijano,1999,169.03791,0.551682526284,0.352338667915,latin,latin; spanish; latino; es meu tag,142,59,19.748418,0,0.6037820742926171,Il Divo,Hasta Mi Final
TRTYYBE12903CC98EE,SOJGSYF12AB018CB01,ARXS6PG1187FB4195A,Plan B,Love Goes Down,The Defamation of Strickland Banks,0,232.59383,0.717883781235,0.514235017266,r&b/soul,RB; british; soul; favorites; best of 2010,238,81,41.036569,0,0.2836092769703736,Taylor Swift,Crazier
TRVDUQM128F42932E4,SOTRKCS12A8C1384D3,ARRSW6F1187FB52CF2,Clint Black,You Made Me Feel,One Emotion,1994,221.77914,0.71086657236,0.445339165385,country,country; clint black,240,83,37.709415,0,0.2690865503440357,Taylor Swift,Crazier
TRBLIJC128F428367F,SOQCCRS12A8C13588C,ARUEDYX1187B9942C1,Midtown,Manhattan,Forget What You Know,2004,157.49179,0.683944143643,0.49234074338,rock,rock; indie; alternative rock; indie rock; punk rock,129,46,22.135944,0,0.25890467890329855,Taylor Swift,Crazier
TRENMSO128F42AF485,SOUXXLG12A8C13EB34,AR8DTD41187FB51ED9,Fantasia,Bump What Your Friends Say,Fantasia,0,284.31628,0.784279630647,0.693207002099,r&b/soul,rnb; female vocalists; Ballad; groovey; Missy Elliott,324,117,42.0,0,0.21920966862435348,Taylor Swift,Fifteen
TREOZMF128F92EAACD,SOLBDJK12A8AE4744F,AR9I1L41187FB37F0E,Harry Connick_ Jr.,Someday,Oh_ My NOLA,2007,158.06649,0.691133728644,0.53105019318,jazz,jazz; old school,146,51,30.265492,0,0.21849941495384273,Taylor Swift,Fifteen
TRDKQNI128F934636D,SOSJIHL12AB0180844,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes,Rainbow Connection,Are A Drag,1999,138.26567,0.743505060903,0.503136873154,punk,punk; covers; cover; punk rock; ska punk,214,97,29.257478,0,0.21760954189029066,Taylor Swift,Fifteen
TRWLKWQ128F92F93D0,SOMZMUP12AB017C1C8,ARM3YXA1187B9B2598,Ayreon,Prologue,Timeline,2008,197.45914,0.690258032823,0.538423461858,metal,Progressive metal; Progressive rock; Ayreon; rock; symphonic prog,103,66,12.649111,0,0.2600682462285661,Taylor Swift,Change
TRNIMRY128E0793303,SOOLEAJ12AB01868A3,ARHD3RX1187FB3A7DA,Steel Pulse,Handsworth Revolution,Handsworth Revolution / Rastafari Centennial,1978,321.43628,0.698452538946,0.502974636418,reggae,reggae; roots reggae; Steel pulse; 2giveme5; british,279,138,26.532998,0,0.24445260402839072,Taylor Swift,Change
TREKDDG128F4298103,SOBDJYO12A81C22157,ARQNLH31187B9ADC1D,The Cat Empire,Days Like These,Two Shoes,2003,248.76363,0.685071701775,0.55166407686,reggae,ska; australian; funk; alternative; happy,559,226,58.566202,0,0.23584141318102683,Taylor Swift,Change
TRMQQGH128F9301E4B,SONZTKX12A6D4FB006,ARIX1PC1187FB5608F,Mutya Buena,Not Your Baby,Real Girl,2007,208.53506,0.685487251348,0.423959313935,pop,pop; female vocalists; catchy; british babes; Energetic,402,104,61.171889,0,0.28279822492703305,Toby Keith,You Can't Read My Mind
TRREGLL128E078E740,SOGVDGK12CF5CFC3D7,AROISRS11F43A69F49,B.B. King,All Over Again,His Best: The Electric B.B. King,1968,157.83138,0.776773157566,0.467666633846,blues,blues; guitar; Classic Blues; jazz-blues; blues rock,119,56,16.881943,0,0.27462062204958987,Toby Keith,You Can't Read My Mind
TRVPPSC128F92EC9C2,SORRVTP12A8C13FFAF,ARQ2I6K1187FB59949,Colbie Caillat,Midnight Bottle,Coco,2007,220.15955,0.84719780222,0.633140196023,pop,female vocalists; pop; acoustic; colbie caillat; rock,303,92,35.623026,0,0.2700003671715564,Toby Keith,You Can't Read My Mind
TROMZVL128F427E270,SOEHISR12AB0182DA9,ARIMH3L1187B9B9178,The Psychedelic Furs,Flowers,The Psychedelic Furs,1980,252.78649,0.700459520438,0.466373152216,rock,1980s; LET ME STAND NEXT TO YOUR FLOWER; rock; post-punk; 80s prom,228,80,34.655447,0,0.27408341493413135,Johnny Cash,Man In White
TRBCCXT128F9341987,SOKLRUZ12AB0189775,AR51USL1187FB44216,Hank Williams,I Saw the Light,Country Gospel - Volume 1,1947,179.59138,0.852268841785,0.49090220531,country,country; Hank Williams; gospel; classic country; Honky Tonk,188,62,32.695565,0,0.26309966191677053,Johnny Cash,Man In White
TRUJQWL128F4293557,SOKBWYU12812D04121,AREZWXB1187FB4958E,Brooks & Dunn,Born And Raised In Black And White,If You See Her,1998,235.80689,0.792208609996,0.551005004683,country,country; american country,292,133,36.674242,0,0.2577054075165248,Johnny Cash,Man In White
TRSEFKT128F932C54F,SOSANYV12AB0186251,ARQZTZ31187FB45B2E,Violet Indiana,Safe Word,Killer Eyes,2002,197.90322,0.543401909223,0.380135571455,electronic,ambient; Favorite; smooth; buy; Find More,170,46,31.064449,0,0.2656209487959617,Rascal Flatts,Holes
TRMYWIJ12903D0165D,SOZJKVQ12AB017F652,ARH5VMV1187B9AF579,Ulver,The Truth,Blood Inside,2005,241.68444,0.783364712226,0.497080591897,electronic,experimental; Avant-Garde; ambient; electronic; electronica,64,22,12.845233,0,0.25248397467723227,Rascal Flatts,Holes
TRRBTBK128F92F8F42,SOEEBSI12A8C1428D9,ARNJ2C31187B9B3239,Nick Lowe,Indian Queens,The Convincer,0,221.72689,0.634280923328,0.436609576975,country,country rock; great; indie; pub rock; stuff to hear,238,79,36.523965,0,0.23071925915301733,Rascal Flatts,Holes
TRQYLYP12903CC26F6,SOFXBUV12AB0187A06,ARVT7941187B9AEB48,Barry White,Never Gonna Give You Up,A Portrait of Dionne & Barry (CD2),1995,290.01098,0.724093528768,0.541876865526,r&b/soul,soul; Disco; Love; sexy; smooth,442,97,70.270904,0,0.2802916056159031,Sugarland,Baby Girl
TRPUIHY128F4268BF3,SOMVMAP12A58A7A18A,AREQIT21187B9AEB7F,Dusty Springfield,Send It To Me,Reputation & Rarities,1990,236.79955,0.670854098371,0.50042382202,r&b/soul,soul,293,88,45.53021,0,0.27856401792344004,Sugarland,Baby Girl
TRBUDSY128F428D976,SOJRAFF12A8C1391DD,ARJ6GR01187B98D64D,Lonestar,Please Come Home For Christmas,This Christmas Time,2000,169.01179,0.753475620346,0.529915121495,rock,christmas; xmas; rock; country; pop,140,71,17.776389,0,0.2766257968904475,Sugarland,Baby Girl
TRCHNMZ128F421BD61,SOBWJQZ12A6D4FD159,AR8WLM61187FB5A3CD,Confederate Railroad,Summer In Dixie (Remastered Album Version),The Very Best Of Confederate Railroad,0,181.78567,0.55597190395,0.377607391859,country,country,198,83,26.962938,0,0.2500750805371272,Billy Currington,Growin' Up Down There
TROJSBM128F9326CF0,SOHDUPX12AB017F5B9,AR4RR251187B98E7AD,Julie Ruin,Aerobicide,Julie Ruin,1998,173.76608,0.489132938197,0.371953612178,punk,female vocalists; punk; riot grrrl; electronica; 90s,110,35,25.199206,0,0.2483029296488394,Billy Currington,Growin' Up Down There
TRPGULX12903D05178,SOZDEKM12AB01866A4,ARMYAEZ12086C11AD9,Alexandra Burke,Dumb,Overcome,2009,202.21342,0.704062395244,0.501405492644,r&b/soul,rnb; alexandra burke; pop; dance; redone,453,89,53.795911,0,0.24525504196565545,Billy Currington,Growin' Up Down There
TRQTGOG128F92EBAB0,SOHDAPA12A58A7F984,AR45PLQ1187B9A640E,Blacklisted,Wish,Heavier Than Heaven_ Lonelier Than God,2008,204.82567,0.655363327333,0.452489832635,metal,hardcore; Blacklisted,100,65,14.764823,0,0.31109031783512986,Billy Currington,Hangin' Around
TRETCSD128F425A3B9,SOJXNRW12A8AE47CC3,ARMOXAG1187FB54041,The Coral,I Forgot My Name,Nightfreak And The Sons Of Becker,2004,165.04118,0.748040951538,0.598067529582,jazz,2000s; a light swing groove; attention 5k May 07; attention May 07; Attention 5K 07,147,20,46.11941,0,0.30112014288938377,Billy Currington,Hangin' Around
TRBIVSX128F145C183,SOTHXQK12A6D4F6902,ARVA5B71187B9A0FCD,Incognito,Chase The Clouds Away,Jazz Funk,1992,275.35628,0.693952590684,0.51122068147,jazz,jazz; Incognito; drjazzmrfunkmusic; ColJF; CKOOL,141,69,22.315914,0,0.28150779672753945,Billy Currington,Hangin' Around
TRIHDZB128E0791C61,SOXOKBN12A670214D3,ARKVD621187B9B95FC,Remy Shand,Looking Back On Vanity,The Way I Feel,2002,299.36281,0.537849447116,0.36419124423,r&b/soul,soul; just chill okay; remy shand; chill; RB,169,80,22.315914,0,0.29871400862775727,Billy Currington,Here I Am
TRULIIL128F4228AC8,SOHQSLE12A6D4FD852,ARRZUPG11F43A69EF7,Jackson 5,Lookin' Through The Windows,Motown Gold - The 1970s,1972,213.91628,0.652215037254,0.661674150757,r&b/soul,motown; soul; pop; 70s; Jackson 5,221,64,40.07493,0,0.25952408747983235,Billy Currington,Here I Am
TRGAFJY128F1464C16,SOLCSXJ12A6D4F854B,AR2XJGJ1187B9986A9,Houston,Twizala,It's Already Written,0,218.20036,0.568227980581,0.433325272258,r&b/soul,rnb; searching for love; brain2brain,524,108,81.547532,0,0.25115875282796807,Billy Currington,Here I Am
TRPUQZI128F42932C6,SOZLAUJ12A8C13A2C7,ARRSW6F1187FB52CF2,Clint Black,Half The Man,No Time To Kill,1993,180.4273,0.71086657236,0.445339165385,country,country; country waltz,169,66,26.532998,0,0.4195525280913409,Billy Currington,She's Got A Way With Me
TRQYLYP12903CC26F6,SOFXBUV12AB0187A06,ARVT7941187B9AEB48,Barry White,Never Gonna Give You Up,A Portrait of Dionne & Barry (CD2),1995,290.01098,0.724093528768,0.541876865526,r&b/soul,soul; Disco; Love; sexy; smooth,442,97,70.270904,0,0.3349426185530215,Billy Currington,She's Got A Way With Me
TRTWIAM128F9304C30,SOONQSY12AB0180DAF,ARE5LT91187B9B04DE,Teenage Bottlerocket,She's Not the One,Warning Device,2008,128.10404,0.757641682109,0.484978755611,punk,pop punk; rock; punk; punk rock; american,97,19,35.270384,0,0.31370419047451215,Billy Currington,She's Got A Way With Me
TRHXTSH128F932472E,SONCGGR12A8C14193D,ARTMDQM1187B9B8007,Lyle Lovett,North Dakota,Live In Texas,1992,388.07465,0.696864365834,0.536945011948,country,country; alt country; americana; lyle lovett; guitar,231,80,41.42463,0,0.2639353566251549,Billy Currington,That's How Country Boys Roll
TRGIBQG128F9335E63,SOMXVVN12AF72A7241,ARX9KBJ1187FB3A99C,Alabama,Roll On (Eighteen Wheeler),"Mountain Music ""The Best Of Alabama",1984,265.03791,0.700372111565,0.523497716068,country,country; Alabama; classic country; country rock; favorite songs,406,120,76.24959,0,0.25958334769882635,Billy Currington,That's How Country Boys Roll
TREAUPB128F4266117,SOUFKJQ12A58A77756,ARIBGNM1187B99A598,Nivea,Indian Dance,Complicated,2005,230.32118,0.792599115977,0.452532435995,r&b/soul,nivea; sexy; female vocalists; rnb; The-Dream,420,113,57.939624,0,0.2569303855056046,Billy Currington,That's How Country Boys Roll
TRUADOK12903CCDB56,SOCAQJZ12AB017D40A,ARGE7G11187FB37E05,Cyndi Lauper,Girls Just Want To Have Fun,100 Movie Hits,1983,226.2722,0.712886029823,0.55925726175,pop,80s; pop; female vocalists; cyndi lauper; dance,335,72,81.363382,0,0.30629013599855687,Billy Currington,Where The Girls Are
TRLXTVZ128F92E5047,SOOKXFS12AB0180721,ARG6AM01187B98A91B,Greg Laswell,Girls Just Want To Have Fun (Demo),Confessions Of A Shopaholic,0,156.00281,0.724556535532,0.493867712758,folk,singer-songwriter; piano; indie; chill; Love,139,61,22.113344,0,0.2972209353593576,Billy Currington,Where The Girls Are
TRIYAFO128F933BB44,SOPSENL12AB0180F5F,ARC1IHZ1187FB4E920,Jamie Cullum,Music Is Through,The Pursuit,0,428.17261,0.769562925568,0.535389455224,jazz,jazz; pop; british; if you wanna fuck me; Energetic,314,61,58.753723,0,0.2336039077627345,Billy Currington,Where The Girls Are
